data,unidades,preco_medio,receita,dia_semana,mes,semana_ano,dia_mes,trimestre,is_fim_semana,mes_sin,mes_cos,dow_sin,dow_cos,is_feriado_comercial,lag_1d,lag_7d,lag_14d,lag_21d,lag_28d,lag_35d,roll_mean_7d,roll_std_7d,roll_max_7d,roll_min_7d,roll_mean_14d,roll_std_14d,roll_max_14d,roll_min_14d,roll_mean_28d,roll_std_28d,roll_max_28d,roll_min_28d,diff_1d,diff_7d,diff_28d,trend_idx,roll_receita_7d,roll_receita_28d,cat_Beleza,cat_Casa & Jardim,cat_Eletrônicos,cat_Esportes,cat_Moda
2023-02-18,176,271.01,47697.76,5,2,7,18,1,1,0.8660254037844386,0.5000000000000001,-0.9749279121818236,-0.2225209339563146,0,178.0,177.0,115.0,196.0,220.0,226.0,150.28571428571428,29.66880677139256,190.0,125.0,134.64285714285714,37.228209202693236,190.0,65.0,144.07142857142858,42.985724220636996,220.0,65.0,53.0,1.0,26.0,413,39994.94857142858,37732.53250000001,False,True,False,False,False
2023-02-19,192,278.51,53473.92,6,2,7,19,1,1,0.8660254037844386,0.5000000000000001,-0.7818314824680299,0.6234898018587334,0,176.0,190.0,137.0,195.0,200.0,183.0,150.14285714285714,29.520775573760325,190.0,125.0,139.0,38.30645657568118,190.0,65.0,142.5,40.85883557377298,200.0,65.0,-2.0,-1.0,-44.0,414,39754.705714285716,37540.48821428572,False,True,False,False,False
2023-02-20,123,267.59,32913.57,0,2,8,20,1,0,0.8660254037844386,0.5000000000000001,0.0,1.0,0,192.0,128.0,72.0,155.0,139.0,162.0,150.42857142857142,29.97697529136622,192.0,125.0,142.92857142857142,40.82319153413779,192.0,65.0,142.21428571428572,40.46796368309452,196.0,65.0,16.0,2.0,-8.0,415,40475.93714285714,37665.55678571429,False,True,False,False,False
2023-02-21,131,266.06,34853.86,1,2,8,21,1,0,0.8660254037844386,0.5000000000000001,0.7818314824680298,0.6234898018587336,0,123.0,128.0,65.0,151.0,177.0,148.0,149.71428571428572,30.652429407333482,192.0,123.0,146.57142857142858,35.997252642418836,192.0,65.0,141.64285714285714,40.627681026716715,196.0,65.0,-69.0,-5.0,-16.0,416,40434.19571428571,37608.012142857144,False,True,False,False,False
2023-02-22,108,260.44,28127.52,2,2,8,22,1,0,0.8660254037844386,0.5000000000000001,0.9749279121818236,-0.22252093395631434,0,131.0,126.0,128.0,73.0,146.0,193.0,150.14285714285714,30.31736890205004,192.0,123.0,151.28571428571428,27.904861918333342,192.0,123.0,140.0,40.071232869776736,196.0,65.0,8.0,3.0,-46.0,417,40956.541428571436,37277.80892857142,False,True,False,False,False
2023-02-23,137,272.58,37343.46,3,2,8,23,1,0,0.8660254037844386,0.5000000000000001,0.43388373911755823,-0.900968867902419,0,108.0,125.0,139.0,83.0,138.0,126.0,147.57142857142858,33.32095008078026,192.0,108.0,149.85714285714286,29.646266188190218,192.0,108.0,138.64285714285714,40.501681982189524,196.0,65.0,-23.0,-18.0,-38.0,418,40063.45857142857,36870.699642857144,False,True,False,False,False
2023-02-24,148,275.03,40704.44,4,2,8,24,1,0,0.8660254037844386,0.5000000000000001,-0.433883739117558,-0.9009688679024191,0,137.0,178.0,177.0,82.0,194.0,152.0,149.28571428571428,32.25788940044843,192.0,108.0,149.71428571428572,29.707363944439837,192.0,108.0,138.60714285714286,40.50271073298365,196.0,65.0,29.0,12.0,-1.0,419,40476.45285714285,36941.300357142856,False,True,False,False,False
2023-02-25,214,270.48,57882.72,5,2,8,25,1,1,0.8660254037844386,0.5000000000000001,-0.9749279121818236,-0.2225209339563146,0,148.0,176.0,177.0,115.0,196.0,220.0,145.0,29.698484809837314,192.0,108.0,147.64285714285714,28.6507004689688,192.0,108.0,136.96428571428572,39.08062145802119,196.0,65.0,11.0,-30.0,-46.0,420,39302.07571428571,36677.29892857143,False,True,False,False,False
2023-02-26,157,272.98,42857.86,6,2,8,26,1,1,0.8660254037844386,0.5000000000000001,-0.7818314824680299,0.6234898018587334,0,214.0,192.0,190.0,137.0,195.0,200.0,150.42857142857142,38.48314411469668,214.0,108.0,150.28571428571428,32.95084584283344,214.0,108.0,137.60714285714286,40.219158218824774,214.0,65.0,66.0,38.0,18.0,421,40757.07,36797.97892857143,False,True,False,False,False
2023-02-27,133,274.91,36563.03,0,2,9,27,1,0,0.8660254037844386,0.5000000000000001,0.0,1.0,0,157.0,123.0,128.0,72.0,155.0,139.0,145.42857142857142,34.21918147695117,214.0,108.0,147.92857142857142,31.014796185329256,214.0,108.0,136.25,38.82784892125785,214.0,65.0,-57.0,-35.0,-38.0,422,39240.49,36574.87035714286,False,True,False,False,False
2023-02-28,137,244.68,33521.16,1,2,9,28,1,0,0.8660254037844386,0.5000000000000001,0.7818314824680298,0.6234898018587336,0,133.0,131.0,128.0,65.0,151.0,177.0,146.85714285714286,33.32380816287848,214.0,108.0,148.28571428571428,30.795675449217836,214.0,108.0,135.46428571428572,38.656590778057286,214.0,65.0,-24.0,10.0,-22.0,423,39761.84142857143,36397.2875,False,True,False,False,False
2023-03-01,197,267.39,52675.83,2,3,9,1,1,0,1.0,6.123233995736766e-17,0.9749279121818236,-0.22252093395631434,0,137.0,108.0,126.0,128.0,73.0,146.0,147.71428571428572,32.92270890897189,214.0,108.0,148.92857142857142,30.431421731022695,214.0,108.0,134.96428571428572,38.53856379616491,214.0,65.0,4.0,6.0,-14.0,424,39571.455714285716,36087.86928571428,False,True,False,False,False
2023-03-02,199,249.7,49690.3,3,3,9,2,1,0,1.0,6.123233995736766e-17,0.43388373911755823,-0.900968867902419,0,197.0,137.0,125.0,139.0,83.0,138.0,160.42857142857142,32.20692028564419,214.0,133.0,154.0,32.18217375647952,214.0,108.0,139.39285714285714,38.27806574868288,214.0,65.0,60.0,89.0,124.0,425,43078.357142857145,37272.676785714284,False,True,False,False,False
2023-03-03,201,241.43,48527.43,4,3,9,3,1,0,1.0,6.123233995736766e-17,-0.433883739117558,-0.9009688679024191,0,199.0,148.0,178.0,177.0,82.0,194.0,169.28571428571428,33.199971313816114,214.0,133.0,159.28571428571428,33.11617910751858,214.0,108.0,143.53571428571428,38.22591921028284,214.0,65.0,2.0,62.0,116.0,426,44842.19142857142,38248.336785714295,False,True,False,False,False
2023-03-04,234,269.05,62957.7,5,3,9,4,1,1,1.0,6.123233995736766e-17,-0.9749279121818236,-0.2225209339563146,0,201.0,214.0,176.0,177.0,115.0,196.0,176.85714285714286,33.577912241178744,214.0,133.0,160.92857142857142,34.65092802778513,214.0,108.0,147.78571428571428,37.743144722520725,214.0,65.0,2.0,53.0,119.0,427,45959.76142857143,39219.474285714285,False,True,False,False,False
2023-03-05,263,255.15,67104.45,6,3,9,5,1,1,1.0,6.123233995736766e-17,-0.7818314824680299,0.6234898018587334,0,234.0,157.0,192.0,190.0,137.0,195.0,179.71428571428572,37.84492165718147,234.0,133.0,165.07142857142858,39.692014863898955,234.0,108.0,152.03571428571428,40.51289885388533,234.0,65.0,33.0,20.0,119.0,428,46684.758571428574,40432.18321428572,False,True,False,False,False
2023-03-06,168,246.2,41361.6,0,3,10,6,1,0,1.0,6.123233995736766e-17,0.0,1.0,0,263.0,133.0,123.0,128.0,72.0,155.0,194.85714285714286,47.273772049727725,263.0,133.0,170.14285714285714,47.219385104745506,263.0,108.0,156.53571428571428,45.47484623626351,263.0,65.0,29.0,106.0,126.0,429,50148.557142857135,41506.720714285715,False,True,False,False,False
2023-03-07,168,247.07,41507.76,1,3,10,7,1,0,1.0,6.123233995736766e-17,0.7818314824680298,0.6234898018587336,0,168.0,137.0,131.0,128.0,65.0,151.0,199.85714285714286,41.08701567579406,263.0,137.0,173.35714285714286,45.25416622190152,263.0,108.0,159.96428571428572,42.37878762083466,263.0,65.0,-95.0,35.0,96.0,430,50834.06714285714,42343.995,False,True,False,False,False
2023-03-08,202,269.17,54372.34,2,3,10,8,1,0,1.0,6.123233995736766e-17,0.9749279121818236,-0.22252093395631434,0,168.0,197.0,108.0,126.0,128.0,73.0,204.28571428571428,34.29146777122332,263.0,168.0,176.0,43.64189941576005,263.0,108.0,163.64285714285714,38.08296429261169,263.0,108.0,0.0,31.0,103.0,431,51975.009999999995,43251.95428571429,False,True,False,False,False
2023-03-09,243,258.37,62783.91,3,3,10,9,1,0,1.0,6.123233995736766e-17,0.43388373911755823,-0.900968867902419,0,202.0,199.0,137.0,125.0,139.0,83.0,205.0,34.16626016018461,263.0,168.0,182.71428571428572,39.400172923142854,263.0,133.0,166.28571428571428,38.08553447843556,263.0,108.0,34.0,5.0,74.0,432,52217.368571428575,43951.354999999996,False,True,False,False,False
2023-03-10,210,273.67,57470.7,4,3,10,10,1,0,1.0,6.123233995736766e-17,-0.433883739117558,-0.9009688679024191,0,243.0,201.0,148.0,178.0,177.0,82.0,211.28571428571428,36.82261210051293,263.0,168.0,190.28571428571428,40.117957942179494,263.0,133.0,170.0,40.331037583885184,263.0,108.0,41.0,44.0,104.0,433,54087.88428571429,44851.04642857143,False,True,False,False,False
2023-03-11,248,243.58,60407.84,5,3,10,11,1,1,1.0,6.123233995736766e-17,-0.9749279121818236,-0.2225209339563146,0,210.0,234.0,214.0,176.0,177.0,115.0,212.57142857142858,36.55980097893212,263.0,168.0,194.71428571428572,38.47962212238125,263.0,133.0,171.17857142857142,41.01946563336397,263.0,108.0,-33.0,9.0,33.0,434,55365.49428571428,45155.57,False,True,False,False,False
2023-03-12,253,274.1,69347.3,6,3,10,12,1,1,1.0,6.123233995736766e-17,-0.7818314824680299,0.6234898018587334,0,248.0,263.0,157.0,192.0,190.0,137.0,214.57142857142858,38.270341618793054,263.0,168.0,197.14285714285714,40.79377241849302,263.0,133.0,173.71428571428572,43.511477534655654,263.0,108.0,38.0,14.0,71.0,435,55001.22857142857,45549.44071428571,False,True,False,False,False
2023-03-13,197,254.3,50097.1,0,3,11,13,1,0,1.0,6.123233995736766e-17,0.0,1.0,0,253.0,168.0,133.0,123.0,128.0,72.0,213.14285714285714,36.29705484576218,253.0,168.0,204.0,41.587720081033495,263.0,133.0,175.96428571428572,45.94560563589127,263.0,108.0,5.0,-10.0,63.0,436,55321.635714285716,46296.65499999999,False,True,False,False,False
2023-03-14,187,275.78,51570.86,1,3,11,14,1,0,1.0,6.123233995736766e-17,0.7818314824680298,0.6234898018587336,0,197.0,168.0,137.0,131.0,128.0,65.0,217.28571428571428,31.642346550756457,253.0,168.0,208.57142857142858,36.37352013529763,263.0,137.0,178.42857142857142,45.12076681400443,263.0,108.0,-56.0,29.0,69.0,437,56569.56428571429,46899.91714285714,False,True,False,False,False
2023-03-15,163,256.16,41754.08,2,3,11,15,1,0,1.0,6.123233995736766e-17,0.9749279121818236,-0.22252093395631434,0,187.0,202.0,197.0,108.0,126.0,128.0,220.0,27.215191835934903,253.0,187.0,212.14285714285714,30.839178735090865,263.0,168.0,180.53571428571428,44.04331381791857,263.0,108.0,-10.0,19.0,59.0,438,58007.15,47627.53928571428,False,True,False,False,False
2023-03-16,187,276.07,51625.09,3,3,11,16,1,0,1.0,6.123233995736766e-17,0.43388373911755823,-0.900968867902419,0,163.0,243.0,199.0,137.0,125.0,139.0,214.42857142857142,34.52466337203678,253.0,163.0,209.71428571428572,33.359184115249285,263.0,163.0,181.85714285714286,42.88633926133426,263.0,108.0,-24.0,-39.0,37.0,439,56204.54142857143,47890.93142857143,False,True,False,False,False
2023-03-17,231,250.46,57856.26,4,3,11,17,1,0,1.0,6.123233995736766e-17,-0.433883739117558,-0.9009688679024191,0,187.0,210.0,201.0,148.0,178.0,177.0,206.42857142857142,33.265884140048534,253.0,163.0,208.85714285714286,33.80682030154617,263.0,163.0,184.07142857142858,41.41741320268905,263.0,108.0,24.0,-56.0,62.0,440,54610.42428571429,48504.23821428572,False,True,False,False,False
2023-03-18,277,249.55,69125.35,5,3,11,18,1,1,1.0,6.123233995736766e-17,-0.9749279121818236,-0.2225209339563146,0,231.0,248.0,234.0,214.0,176.0,177.0,209.42857142857142,34.563261530404354,253.0,163.0,211.0,34.218753292938835,263.0,163.0,185.96428571428572,42.330692956030504,263.0,108.0,44.0,21.0,53.0,441,54665.50428571429,48823.20892857143,False,True,False,False,False
2023-03-19,225,271.46,61078.5,6,3,11,19,1,1,1.0,6.123233995736766e-17,-0.7818314824680299,0.6234898018587334,0,277.0,253.0,263.0,157.0,192.0,190.0,213.57142857142858,41.0806407888086,277.0,163.0,214.07142857142858,38.146406798652585,277.0,163.0,189.57142857142858,45.62522740394331,277.0,108.0,46.0,29.0,101.0,442,55910.86285714286,49588.479999999996,False,True,False,False,False
2023-03-20,177,255.55,45232.35,0,3,12,20,1,0,1.0,6.123233995736766e-17,0.0,1.0,0,225.0,197.0,168.0,133.0,123.0,128.0,209.57142857142858,37.83674203230412,277.0,163.0,211.35714285714286,35.66857514321519,277.0,163.0,190.75,46.1138888052277,277.0,108.0,-52.0,-28.0,33.0,443,54729.60571428571,49860.07214285714,False,True,False,False,False
2023-03-21,173,254.56,44038.88,1,3,12,21,1,0,1.0,6.123233995736766e-17,0.7818314824680298,0.6234898018587336,0,177.0,187.0,168.0,137.0,131.0,128.0,206.71428571428572,39.65566073805243,277.0,163.0,212.0,34.89985673322938,277.0,163.0,192.67857142857142,44.267748958849964,277.0,108.0,-48.0,-20.0,54.0,444,54034.64142857143,50300.02857142857,False,True,False,False,False
2023-03-22,175,254.06,44460.5,2,3,12,22,1,0,1.0,6.123233995736766e-17,0.9749279121818236,-0.22252093395631434,0,173.0,163.0,202.0,197.0,108.0,126.0,204.71428571428572,41.14087296802919,277.0,163.0,212.35714285714286,34.437473200563026,277.0,163.0,194.17857142857142,42.787202631100726,277.0,108.0,-4.0,-14.0,42.0,445,52958.64428571429,50628.064999999995,False,True,False,False,False
2023-03-23,187,257.53,48158.11,3,3,12,23,1,0,1.0,6.123233995736766e-17,0.43388373911755823,-0.900968867902419,0,175.0,187.0,243.0,199.0,137.0,125.0,206.42857142857142,39.32283960099778,277.0,173.0,210.42857142857142,35.79152088180806,277.0,163.0,196.57142857142858,39.53941172254897,277.0,133.0,2.0,12.0,67.0,446,53345.275714285715,51211.38571428571,False,True,False,False,False
2023-03-24,158,275.8,43576.4,4,3,12,24,1,0,1.0,6.123233995736766e-17,-0.433883739117558,-0.9009688679024191,0,187.0,231.0,210.0,201.0,148.0,178.0,206.42857142857142,39.32283960099778,277.0,173.0,206.42857142857142,34.99167875963538,277.0,163.0,198.35714285714286,37.841985585009105,277.0,133.0,12.0,0.0,50.0,447,52849.99285714285,51597.62321428571,False,True,False,False,False
2023-03-25,344,244.96,84266.24,5,3,12,25,1,1,1.0,6.123233995736766e-17,-0.9749279121818236,-0.2225209339563146,0,158.0,277.0,248.0,234.0,214.0,176.0,196.0,41.34811563622655,277.0,158.0,202.71428571428572,37.26914287971948,277.0,158.0,198.71428571428572,37.39365874430955,277.0,133.0,-29.0,-73.0,10.0,448,50810.01285714285,51700.19321428571,False,True,False,False,False
2023-03-26,302,280.08,84584.16,6,3,12,26,1,1,1.0,6.123233995736766e-17,-0.7818314824680299,0.6234898018587334,0,344.0,225.0,253.0,263.0,157.0,192.0,205.57142857142858,64.49769283433685,344.0,158.0,209.57142857142858,52.116311171358106,344.0,158.0,203.35714285714286,46.357878618990675,344.0,133.0,186.0,67.0,130.0,449,52972.99714285714,52642.461785714295,False,True,False,False,False
2023-03-27,167,266.79,44553.93,0,3,13,27,1,0,1.0,6.123233995736766e-17,0.0,1.0,0,302.0,177.0,197.0,168.0,133.0,123.0,216.57142857142858,74.19985881131528,344.0,158.0,213.07142857142858,56.70092155771758,344.0,158.0,208.53571428571428,49.01056737363766,344.0,133.0,-42.0,77.0,145.0,450,56330.94857142858,54132.686785714286,False,True,False,False,False
2023-03-28,163,263.97,43027.11,1,3,13,28,1,0,1.0,6.123233995736766e-17,0.7818314824680298,0.6234898018587336,0,167.0,173.0,187.0,168.0,137.0,131.0,215.14285714285714,75.17851770159876,344.0,158.0,210.92857142857142,57.90903249024266,344.0,158.0,209.75,47.46665496254708,344.0,137.0,-135.0,-10.0,34.0,451,56234.031428571434,54418.076071428564,False,True,False,False,False
2023-03-29,143,271.86,38875.98,2,3,13,29,1,0,1.0,6.123233995736766e-17,0.9749279121818236,-0.22252093395631434,0,163.0,175.0,163.0,202.0,197.0,108.0,213.71428571428572,76.2008623873215,344.0,158.0,209.21428571428572,59.01652776511411,344.0,158.0,210.67857142857142,46.22894201001405,344.0,158.0,-4.0,-10.0,26.0,452,56089.49285714286,54757.57428571429,False,True,False,False,False
2023-03-30,146,247.34,36111.64,3,3,13,30,1,0,1.0,6.123233995736766e-17,0.43388373911755823,-0.900968867902419,0,143.0,187.0,187.0,243.0,199.0,137.0,209.14285714285714,79.7860233612981,344.0,143.0,207.78571428571428,60.446007148691926,344.0,143.0,208.75,47.91630434645794,344.0,143.0,-20.0,-32.0,-54.0,453,55291.704285714295,54264.722499999996,False,True,False,False,False
2023-03-31,217,256.63,55688.71,4,3,13,31,1,0,1.0,6.123233995736766e-17,-0.433883739117558,-0.9009688679024191,0,146.0,158.0,231.0,210.0,201.0,148.0,203.28571428571428,83.11781655320065,344.0,143.0,204.85714285714286,62.48920785944589,344.0,143.0,206.85714285714286,49.341376435721685,344.0,143.0,3.0,-41.0,-53.0,454,53570.78000000001,53779.77035714286,False,True,False,False,False
2023-04-01,281,258.25,72568.25,5,4,13,1,2,1,0.8660254037844387,-0.4999999999999998,-0.9749279121818236,-0.2225209339563146,0,217.0,344.0,277.0,248.0,234.0,214.0,211.71428571428572,80.71702481656627,344.0,143.0,203.85714285714286,62.149765941581315,344.0,143.0,207.42857142857142,49.36367578263038,344.0,143.0,71.0,59.0,16.0,455,55301.11,54035.53035714285,False,True,False,False,False
2023-04-02,269,260.54,70085.26,6,4,13,2,2,1,0.8660254037844387,-0.4999999999999998,-0.7818314824680299,0.6234898018587334,0,281.0,302.0,225.0,253.0,263.0,157.0,202.71428571428572,65.60669245769202,302.0,143.0,204.14285714285714,62.51997483002682,344.0,143.0,209.10714285714286,51.07027785731582,344.0,143.0,64.0,-63.0,47.0,456,53629.96857142857,54378.764285714286,False,True,False,False,False
2023-04-03,164,252.55,41418.2,0,4,14,3,2,0,0.8660254037844387,-0.4999999999999998,0.0,1.0,0,269.0,167.0,177.0,197.0,168.0,133.0,198.0,58.03160058680752,281.0,143.0,207.28571428571428,64.71645679593186,344.0,143.0,209.32142857142858,51.31677479793073,344.0,143.0,-12.0,-33.0,6.0,457,51558.69714285714,54485.22178571428,False,True,False,False,False
2023-04-04,192,253.55,48681.6,1,4,14,4,2,0,0.8660254037844387,-0.4999999999999998,0.7818314824680298,0.6234898018587336,0,164.0,163.0,173.0,187.0,168.0,137.0,197.57142857142858,58.309110617059446,281.0,143.0,206.35714285714286,65.27528351039597,344.0,143.0,209.17857142857142,51.441483167540504,344.0,143.0,-105.0,-3.0,-4.0,458,51110.735714285714,54487.243214285714,False,True,False,False,False
2023-04-05,183,241.48,44190.84,2,4,14,5,2,0,0.8660254037844387,-0.4999999999999998,0.9749279121818236,-0.22252093395631434,0,192.0,143.0,175.0,163.0,202.0,197.0,201.71428571428572,56.443819519101034,281.0,143.0,207.71428571428572,64.72358810466855,344.0,143.0,210.03571428571428,50.92731359340911,344.0,143.0,28.0,29.0,24.0,459,51918.520000000004,54743.451785714286,False,True,False,False,False
2023-04-06,183,248.34,45446.22,3,4,14,6,2,0,0.8660254037844387,-0.4999999999999998,0.43388373911755823,-0.900968867902419,0,183.0,146.0,187.0,187.0,243.0,199.0,207.42857142857142,51.29930845166562,281.0,146.0,208.28571428571428,64.44726952672615,344.0,143.0,209.35714285714286,51.16437872967689,344.0,143.0,-9.0,40.0,-19.0,460,52677.7857142857,54379.82678571429,False,True,False,False,False
2023-04-07,184,239.21,44014.64,4,4,14,7,2,0,0.8660254037844387,-0.4999999999999998,-0.433883739117558,-0.9009688679024191,0,183.0,217.0,158.0,231.0,210.0,201.0,212.71428571428572,45.49254255997907,281.0,164.0,208.0,64.55766652917562,344.0,143.0,207.21428571428572,50.959211825159066,344.0,143.0,0.0,37.0,-60.0,461,54011.29714285715,53760.62357142857,False,True,False,False,False
2023-04-08,227,244.21,55435.67,5,4,14,8,2,1,0.8660254037844387,-0.4999999999999998,-0.9749279121818236,-0.2225209339563146,0,184.0,281.0,344.0,277.0,248.0,234.0,208.0,46.669047558313025,281.0,164.0,209.85714285714286,63.371744665725885,344.0,143.0,206.28571428571428,51.143123170365826,344.0,143.0,1.0,-33.0,-26.0,462,52343.572857142855,53280.049999999996,False,True,False,False,False
2023-04-09,259,242.01,62680.59,6,4,14,9,2,1,0.8660254037844387,-0.4999999999999998,-0.7818314824680299,0.6234898018587334,0,227.0,269.0,302.0,225.0,253.0,263.0,200.28571428571428,35.785072705969455,269.0,164.0,201.5,50.785749061052954,302.0,143.0,205.53571428571428,50.66043978026958,344.0,143.0,43.0,-54.0,-21.0,463,49896.061428571425,53102.47250000001,False,True,False,False,False
2023-04-10,188,257.11,48336.68,0,4,15,10,2,0,0.8660254037844387,-0.4999999999999998,0.0,1.0,0,259.0,164.0,167.0,177.0,197.0,168.0,198.85714285714286,32.646738333401956,259.0,164.0,198.42857142857142,45.23734720800409,281.0,143.0,205.75,50.88085210677267,344.0,143.0,32.0,-10.0,6.0,464,48838.25142857142,52864.375714285714,False,True,False,False,False
2023-04-11,179,244.16,43704.64,1,4,15,11,2,0,0.8660254037844387,-0.4999999999999998,0.7818314824680298,0.6234898018587336,0,188.0,192.0,163.0,173.0,187.0,168.0,202.28571428571428,29.482844083266198,259.0,183.0,199.92857142857142,44.45648570095317,281.0,143.0,205.42857142857142,50.966531190453445,344.0,143.0,-71.0,24.0,-9.0,465,49826.60571428571,52801.50357142858,False,True,False,False,False
2023-04-12,143,254.79,36434.97,2,4,15,12,2,0,0.8660254037844387,-0.4999999999999998,0.9749279121818236,-0.22252093395631434,0,179.0,183.0,143.0,175.0,163.0,202.0,200.42857142857142,30.626008243851697,259.0,179.0,201.07142857142858,43.632141091902305,281.0,143.0,205.14285714285714,51.09592597060761,344.0,143.0,-9.0,-13.0,-8.0,466,49115.61142857142,52520.567142857144,False,True,False,False,False
2023-04-13,196,265.05,51949.8,3,4,15,13,2,0,0.8660254037844387,-0.4999999999999998,0.43388373911755823,-0.900968867902419,0,143.0,183.0,146.0,187.0,187.0,243.0,194.71428571428572,37.401935269513245,259.0,143.0,201.07142857142858,43.632141091902305,281.0,143.0,204.42857142857142,51.841230960630064,344.0,143.0,-36.0,-40.0,-20.0,467,48007.630000000005,52330.59892857143,False,True,False,False,False
2023-04-14,202,240.68,48617.36,4,4,15,14,2,0,0.8660254037844387,-0.4999999999999998,-0.433883739117558,-0.9009688679024191,0,196.0,184.0,217.0,158.0,231.0,210.0,196.57142857142858,37.04437493447297,259.0,143.0,204.64285714285714,40.727248755700714,281.0,143.0,204.75,51.756999884433014,344.0,143.0,53.0,13.0,9.0,468,48936.712857142855,52342.19571428571,False,True,False,False,False
2023-04-15,258,280.56,72384.48,5,4,15,15,2,1,0.8660254037844387,-0.4999999999999998,-0.9749279121818236,-0.2225209339563146,0,202.0,227.0,281.0,344.0,277.0,248.0,199.14285714285714,36.64891345105541,259.0,143.0,203.57142857142858,40.57417573116761,281.0,143.0,203.71428571428572,51.501785041239344,344.0,143.0,6.0,18.0,-29.0,469,49594.24428571428,52012.23499999999,False,True,False,False,False
2023-04-16,283,253.4,71712.2,6,4,15,16,2,1,0.8660254037844387,-0.4999999999999998,-0.7818314824680299,0.6234898018587334,0,258.0,259.0,269.0,302.0,225.0,253.0,203.57142857142858,42.050989456679886,259.0,143.0,201.92857142857142,37.55091781263625,269.0,143.0,203.03571428571428,50.61801914767136,344.0,143.0,56.0,31.0,-19.0,470,52015.50285714286,52128.6325,False,True,False,False,False
2023-04-17,172,257.68,44320.96,0,4,16,17,2,0,0.8660254037844387,-0.4999999999999998,0.0,1.0,0,283.0,188.0,164.0,167.0,177.0,197.0,207.0,47.89572005931308,283.0,143.0,202.92857142857142,39.60470889973692,283.0,143.0,205.10714285714286,52.694324162493636,344.0,143.0,25.0,24.0,58.0,471,53305.73285714286,52508.40750000001,False,True,False,False,False
2023-04-18,178,275.04,48957.12,1,4,16,18,2,0,0.8660254037844387,-0.4999999999999998,0.7818314824680298,0.6234898018587336,0,172.0,179.0,192.0,163.0,173.0,187.0,204.71428571428572,49.31434641060195,283.0,143.0,203.5,39.053710549603885,283.0,143.0,204.92857142857142,52.801465026975066,344.0,143.0,-111.0,-16.0,-5.0,472,52732.05857142857,52475.85785714286,False,True,False,False,False
2023-04-19,237,275.23,65229.51,2,4,16,19,2,0,0.8660254037844387,-0.4999999999999998,0.9749279121818236,-0.22252093395631434,0,178.0,143.0,183.0,143.0,175.0,163.0,204.57142857142858,49.40262186988799,283.0,143.0,202.5,39.54695359267857,283.0,143.0,205.10714285714286,52.69783837419075,344.0,143.0,6.0,-1.0,5.0,473,53482.41285714286,52651.50928571429,False,True,False,False,False
2023-04-20,198,259.3,51341.4,3,4,16,20,2,0,0.8660254037844387,-0.4999999999999998,0.43388373911755823,-0.900968867902419,0,237.0,196.0,183.0,146.0,187.0,187.0,218.0,42.1149221377262,283.0,172.0,206.35714285714286,40.12788622326358,283.0,143.0,207.32142857142858,52.688500095639505,344.0,143.0,59.0,94.0,62.0,474,57595.91857142857,53393.25964285714,False,True,False,False,False
2023-04-21,216,280.25,60534.0,4,4,16,21,2,0,0.8660254037844387,-0.4999999999999998,-0.433883739117558,-0.9009688679024191,0,198.0,202.0,184.0,217.0,158.0,231.0,218.28571428571428,41.94724578052177,283.0,172.0,207.42857142857142,39.65372091516151,283.0,143.0,207.71428571428572,52.57224809575325,344.0,143.0,-39.0,2.0,11.0,475,57509.00428571429,53506.94857142858,False,True,False,False,False
2023-04-22,225,261.6,58860.0,5,4,16,22,2,1,0.8660254037844387,-0.4999999999999998,-0.9749279121818236,-0.2225209339563146,0,216.0,258.0,227.0,281.0,344.0,277.0,220.28571428571428,41.37114246152141,283.0,172.0,209.71428571428572,39.1180237258954,283.0,143.0,209.78571428571428,51.67588243462309,344.0,143.0,18.0,14.0,58.0,476,59211.38142857143,54112.577142857146,False,True,False,False,False
2023-04-23,269,280.47,75446.43,6,4,16,23,2,1,0.8660254037844387,-0.4999999999999998,-0.7818314824680299,0.6234898018587334,0,225.0,283.0,259.0,269.0,302.0,225.0,215.57142857142858,38.10886660982966,283.0,172.0,209.57142857142858,39.05364020404178,283.0,143.0,205.53571428571428,44.643843375351466,302.0,143.0,9.0,-33.0,-119.0,477,57279.31285714287,53205.21142857143,False,True,False,False,False
2023-04-24,162,239.49,38797.38,0,4,17,24,2,0,0.8660254037844387,-0.4999999999999998,0.0,1.0,0,269.0,172.0,188.0,164.0,167.0,177.0,213.57142857142858,34.14116353639877,269.0,172.0,210.28571428571428,40.10453373838875,283.0,143.0,204.35714285714286,42.38117531598413,283.0,143.0,44.0,-14.0,-33.0,478,57812.774285714295,52878.86392857142,False,True,False,False,False
2023-04-25,205,255.98,52475.9,1,4,17,25,2,0,0.8660254037844387,-0.4999999999999998,0.7818314824680298,0.6234898018587336,0,162.0,178.0,179.0,192.0,163.0,173.0,212.14285714285714,36.31082745513065,269.0,162.0,208.42857142857142,41.782797869483716,283.0,143.0,204.17857142857142,42.55458679323556,283.0,143.0,-107.0,-10.0,-5.0,479,57023.69142857142,52673.27285714285,False,True,False,False,False
